symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PTGES3,prostaglandin E synthase 3,3.751566152884261e-27,-0.4270066170453857,0.075,0.29,6.578746405697839e-23
SARAF,store-operated calcium entry associated regulatory factor,5.8729003267126446e-27,-0.5343731980037809,0.17,0.393,1.0298718012923293e-22
SLC3A2,solute carrier family 3 member 2,6.2256069253168255e-27,-0.44378419925287743,0.132,0.356,1.0917224304235586e-22
LUC7L3,LUC7 like 3 pre-mRNA splicing factor,6.2429114968925464e-27,-0.44635401282214676,0.062,0.271,1.094756960095077e-22
GDI2,GDP dissociation inhibitor 2,6.426555844268914e-27,-0.3961001243733734,0.059,0.266,1.1269608328509968e-22
RALGAPA1,Ral GTPase activating protein catalytic subunit alpha 1,6.901217490994304e-27,-0.7905931313734388,0.233,0.472,1.2101974992207612e-22
KHDRBS1,"KH RNA binding domain containing, signal transduction associated 1",7.301277825146625e-27,-0.46442694782761956,0.112,0.332,1.2803520794177122e-22
PIK3CB,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",8.551753856020679e-27,-0.6777780035845375,0.099,0.315,1.4996355561917863e-22
BOD1L1,biorientation of chromosomes in cell division 1 like 1,8.796214353303177e-27,-0.5910200833898062,0.286,0.513,1.542504148995245e-22
MAP2K1,mitogen-activated protein kinase kinase 1,8.887761167178756e-27,-0.6980203799036027,0.207,0.439,1.5585577982764667e-22
ITGB1,integrin subunit beta 1,9.624061837763207e-27,-0.608463528041548,0.029,0.223,1.687675483870156e-22
GPX4,glutathione peroxidase 4,9.639214917940568e-27,-0.38454227822540316,0.062,0.27,1.690332728010058e-22
RPL36AL,ribosomal protein L36a like,1.0705259793540092e-26,-0.43408485591525353,0.152,0.376,1.8772743573951906e-22
EEF1B2,eukaryotic translation elongation factor 1 beta 2,1.0902220294447612e-26,-0.5008881529967539,0.068,0.276,1.9118133508343332e-22
YME1L1,YME1 like 1 ATPase,1.11766916273964e-26,-0.47274119593904923,0.115,0.332,1.9599446437802328e-22
RPL31,ribosomal protein L31,1.2064740445160114e-26,-0.5071586890815678,0.095,0.31,2.1156728844632776e-22
SEC62,"SEC62 homolog, preprotein translocation factor",1.2851522160565983e-26,-0.5793791198810825,0.209,0.431,2.2536429260768507e-22
SERPINB1,serpin family B member 1,1.3335524380108977e-26,-0.664855931754995,0.397,0.62,2.33851755529591e-22
NOTCH2,notch receptor 2,1.347128691571956e-26,-0.5364989192824307,0.258,0.491,2.3623248735405824e-22
EEF2,eukaryotic translation elongation factor 2,1.430491733129637e-26,-0.410973111901969,0.073,0.282,2.5085103032161314e-22
UBE2K,ubiquitin conjugating enzyme E2 K,1.5089392237981585e-26,-0.5340813317189723,0.064,0.27,2.6460758228524506e-22
COX4I1,cytochrome c oxidase subunit 4I1,1.5365498505914147e-26,-0.4607756999420939,0.112,0.329,2.694493817997105e-22
SH3GLB1,"SH3 domain containing GRB2 like, endophilin B1",1.5490859125308678e-26,-0.5783342843351772,0.198,0.418,2.71647705621413e-22
PRDM2,PR/SET domain 2,1.6090268428939845e-26,-0.5840145949086718,0.258,0.488,2.8215894716988913e-22
TCF25,transcription factor 25,1.8564046064541903e-26,-0.453576253049217,0.119,0.336,3.255391117878068e-22
SYNRG,synergin gamma,1.9415235625644196e-26,-0.5140207400979011,0.06,0.265,3.404655719312966e-22
DAD1,defender against cell death 1,2.004987249126558e-26,-0.3652713851106472,0.057,0.26,3.515945640068332e-22
YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,2.061931478582192e-26,-0.4940060089721323,0.137,0.355,3.615803040841732e-22
KIF5B,kinesin family member 5B,2.0973878041228237e-26,-0.426821973449471,0.081,0.291,3.6779792533097836e-22
YTHDC1,YTH N6-methyladenosine RNA binding protein C1,2.131808903704097e-26,-0.5157332901428555,0.229,0.45,3.7383400935355046e-22
HLA-DPB1,"major histocompatibility complex, class II, DP beta 1",2.1533230908945847e-26,-0.33655877171262977,0.044,0.242,3.776067372192744e-22
HES4,hes family bHLH transcription factor 4,2.1733903123678644e-26,-0.8998943347302019,0.209,0.438,3.811257251768287e-22
JMJD1C,jumonji domain containing 1C,2.282729895191104e-26,-0.6239711520005757,0.668,0.844,4.00299514420712e-22
C6orf62,chromosome 6 open reading frame 62,2.4073798677398316e-26,-0.4286002629678829,0.161,0.385,4.2215813360685685e-22
SCAF8,SR-related CTD associated factor 8,2.44680690385098e-26,-0.48891672349640414,0.06,0.265,4.290720586593078e-22
NRDC,nardilysin convertase,2.584645891593937e-26,-0.5706254695910483,0.277,0.501,4.532435035499128e-22
M6PR,"mannose-6-phosphate receptor, cation dependent",2.6274974224790304e-26,-0.47177518102713495,0.053,0.254,4.607579480059228e-22
ARF4,ADP ribosylation factor 4,2.649454442879169e-26,-0.43943079692498155,0.207,0.435,4.64608331103291e-22
LCP1,lymphocyte cytosolic protein 1,2.799380733649368e-26,-0.6132464849023869,0.857,0.913,4.9089940545275315e-22
HK2,hexokinase 2,3.4519111692533705e-26,-0.6796581560045892,0.183,0.404,6.0532714264027105e-22
ARHGAP30,Rho GTPase activating protein 30,3.730710145961776e-26,-0.4528692632418088,0.156,0.38,6.542173311958571e-22
ZNF160,zinc finger protein 160,3.944320395471861e-26,-0.3832857865871252,0.048,0.245,6.916760245499455e-22
CSTB,cystatin B,3.9638151376329806e-26,-0.605278152449944,0.416,0.639,6.950946225353195e-22
GABARAPL1,GABA type A receptor associated protein like 1,4.25129146583185e-26,-0.40514776252692847,0.086,0.296,7.455064714482732e-22
ANXA1,annexin A1,4.447981725362668e-26,-0.4850069930087987,0.035,0.231,7.799980753595975e-22
PRPF4B,pre-mRNA processing factor 4B,4.7800726916238196e-26,-0.3991517516328637,0.024,0.211,8.38233547203153e-22
SPIDR,scaffold protein involved in DNA repair,4.8200612676911233e-26,-0.6180250126813205,0.053,0.256,8.452459439023154e-22
OSTF1,osteoclast stimulating factor 1,4.825434522352346e-26,-0.5022021186602625,0.152,0.371,8.461881978397074e-22
NOD2,nucleotide binding oligomerization domain containing 2,5.046953140067541e-26,-0.40968289757126336,0.079,0.287,8.85033702642244e-22
WWP2,WW domain containing E3 ubiquitin protein ligase 2,5.430533685051364e-26,-0.5433902439045761,0.253,0.478,9.522983870106073e-22
MX2,MX dynamin like GTPase 2,5.749225189317959e-26,0.7684588079685061,0.559,0.362,1.0081841291987973e-21
SEPTIN2,septin 2,5.752008492103507e-26,-0.47970411928790707,0.117,0.333,1.008672209175271e-21
GATAD2A,GATA zinc finger domain containing 2A,6.250524167549653e-26,-0.6274085178364146,0.291,0.51,1.0960919180215071e-21
SP3,Sp3 transcription factor,7.249621624607888e-26,-0.5737183039563168,0.189,0.413,1.2712936480912392e-21
WASHC4,WASH complex subunit 4,7.307085573396327e-26,-0.50990948769143285,0.139,0.354,1.2813705261507799e-21
ANKUB1,ankyrin repeat and ubiquitin domain containing 1,8.281663025481985e-26,-0.5002133359241437,0.114,0.329,1.4522724281485208e-21
LYN,"LYN proto-oncogene, Src family tyrosine kinase",8.407918802904684e-26,-0.7308939162543249,0.965,0.966,1.4744126412773656e-21
HNRNPH2,heterogeneous nuclear ribonucleoprotein H2,9.004977716217837e-26,-0.3848788471918369,0.13,0.347,1.5791128923159599e-21
G3BP2,G3BP stress granule assembly factor 2,9.165077594111814e-26,-0.4104074503781844,0.084,0.292,1.6071880069034476e-21
BRD4,bromodomain containing 4,9.283340291014432e-26,-0.4741750337351594,0.284,0.501,1.6279265534322909e-21
NOP10,NOP10 ribonucleoprotein,9.364333585655997e-26,-0.46824070451920563,0.311,0.53,1.6421295375806356e-21
USF2,"upstream transcription factor 2, c-fos interacting",1.1650527817621002e-25,-0.3506774952939885,0.051,0.249,2.043036558098019e-21
UBL3,ubiquitin like 3,1.250786324181497e-25,-0.6351652453471606,0.125,0.335,2.1933788980846733e-21
ANKRD11,ankyrin repeat domain containing 11,1.3015317353924433e-25,-0.5477228276128162,0.277,0.509,2.2823660511841884e-21
NPL,N-acetylneuraminate pyruvate lyase,1.3444755190079654e-25,-0.7018258587558814,0.251,0.47,2.357672270132368e-21
ZFAND6,zinc finger AN1-type containing 6,1.358744276553918e-25,-0.544070670741656,0.22,0.447,2.3826939633649506e-21
BTBD9,BTB domain containing 9,1.4345904125772842e-25,-0.819234143537486,0.13,0.347,2.5156977474955257e-21
LSP1,lymphocyte specific protein 1,1.7367210804340559e-25,-0.4864306275141441,0.434,0.637,3.0455140866491603e-21
TET2,tet methylcytosine dioxygenase 2,1.8342616448995516e-25,-0.7980035499136384,0.403,0.593,3.2165612204958537e-21
VEGFA,vascular endothelial growth factor A,1.8753157151449104e-25,-0.7712790146885391,0.441,0.632,3.2885536380781147e-21
ARID2,AT-rich interaction domain 2,1.8786412486295076e-25,-0.6514841873170755,0.101,0.306,3.2943852935967044e-21
BCLAF1,BCL2 associated transcription factor 1,1.993973414950039e-25,-0.4424251347208231,0.101,0.308,3.496631780456388e-21
BCAT1,branched chain amino acid transaminase 1,2.005519742969234e-25,-0.6409120167543626,0.011,0.189,3.516879421270849e-21
CCNI,cyclin I,2.0281579480906034e-25,-0.4758215992783593,0.273,0.507,3.556577777771682e-21
ZBTB20,zinc finger and BTB domain containing 20,2.1475978331428674e-25,-0.9322413226715636,0.256,0.494,3.766027560199332e-21
PSPC1,paraspeckle component 1,2.180153703495834e-25,-0.4895521784271763,0.075,0.278,3.823117534450295e-21
RAF1,"Raf-1 proto-oncogene, serine/threonine kinase",2.218615501162809e-25,-0.5584141617296892,0.295,0.51,3.8905641428391015e-21
PHC3,polyhomeotic homolog 3,2.222136241656515e-25,-0.45661305228847276,0.031,0.218,3.8967381133688645e-21
VAV3,vav guanine nucleotide exchange factor 3,2.24489019738266e-25,-0.7873168931777736,0.132,0.348,3.936639450130232e-21
CCNT2,cyclin T2,2.2945165423593816e-25,-0.40249837503404345,0.053,0.249,4.0236642086814114e-21
UBR5,ubiquitin protein ligase E3 component n-recognin 5,2.511679934128581e-25,-0.5576546288201922,0.161,0.38,4.404481932487879e-21
WTAP,WT1 associated protein,2.5211188535518167e-25,-0.6508939993490739,0.555,0.759,4.421034021588466e-21
C9orf72,C9orf72-SMCR8 complex subunit,2.722057047216184e-25,-0.544194416506683,0.566,0.753,4.773399237998301e-21
HIPK1,homeodomain interacting protein kinase 1,2.7927152224965613e-25,-0.41058036377053886,0.077,0.279,4.8973054141699696e-21
NGLY1,N-glycanase 1,3.1705243988241898e-25,-0.6695576336740887,0.13,0.341,5.559831585778099e-21
HM13,histocompatibility minor 13,3.1823278034613164e-25,-0.5290953914656272,0.126,0.34,5.580530036149765e-21
RPS10,ribosomal protein S10,3.278081860196769e-25,-0.5578548497148982,0.126,0.343,5.7484443500410536e-21
ARHGEF3,Rho guanine nucleotide exchange factor 3,3.530691846549799e-25,-0.5941989104996421,0.035,0.222,6.191421222109728e-21
PAG1,phosphoprotein membrane anchor with glycosphingolipid microdomains 1,3.804974101766529e-25,-0.8343182158136868,0.396,0.611,6.672402584857785e-21
ZEB1,zinc finger E-box binding homeobox 1,3.906194656724955e-25,-0.7912581441619486,0.383,0.587,6.849902950032882e-21
TUT7,terminal uridylyl transferase 7,4.086552681225679e-25,-0.5627014526335199,0.326,0.549,7.16617878179735e-21
SFPQ,splicing factor proline and glutamine rich,4.813447210803429e-25,-0.3872104328800424,0.055,0.249,8.440861028864894e-21
CXCL16,C-X-C motif chemokine ligand 16,5.094622802951872e-25,-0.4297521161318876,0.141,0.356,8.933930547256402e-21
NAP1L4,nucleosome assembly protein 1 like 4,5.224175140197962e-25,-0.4007711020249637,0.035,0.221,9.161113525851147e-21
ATP9B,ATPase phospholipid transporting 9B (putative),5.291953438981182e-25,-0.49910926987314996,0.042,0.232,9.2799695505974e-21
CHMP2A,charged multivesicular body protein 2A,5.496351343575057e-25,-0.3974457413168,0.218,0.443,9.63840171609322e-21
FNIP1,folliculin interacting protein 1,6.507645074044954e-25,-0.4607069280011194,0.198,0.412,1.1411806401845232e-20
PLCB1,phospholipase C beta 1,6.570277228886253e-25,-0.6647283520291107,0.035,0.222,1.1521638148574934e-20
YTHDF3,YTH N6-methyladenosine RNA binding protein F3,6.672033646377745e-25,-0.4766889979315335,0.223,0.446,1.1700078202288014e-20
TNIP1,TNFAIP3 interacting protein 1,6.723251081804513e-25,-0.6571767848037111,0.476,0.648,1.1789893097052394e-20
MPHOSPH8,M-phase phosphoprotein 8,6.755979665491084e-25,-0.41152295810114803,0.042,0.231,1.1847285941405165e-20
OSBPL8,oxysterol binding protein like 8,7.001431211001053e-25,-0.6907365526061537,0.489,0.666,1.2277709771611446e-20
UMAD1,UBAP1-MVB12-associated (UMA) domain containing 1,7.012411859994392e-25,-0.693767010890652,0.115,0.324,1.2296965437686165e-20
BCOR,BCL6 corepressor,7.015133431560093e-25,-0.30002013775155273,0.024,0.204,1.230173798558378e-20
FAM120B,family with sequence similarity 120B,7.533207310550361e-25,-0.4863557239519055,0.064,0.259,1.3210232339781114e-20
AOAH,acyloxyacyl hydrolase,7.567687471257032e-25,-0.8968757848347089,0.229,0.444,1.3270696749596332e-20
SRRM1,serine and arginine repetitive matrix 1,7.884201936157649e-25,-0.41636782371906045,0.075,0.275,1.3825736515246054e-20
PLEKHB2,pleckstrin homology domain containing B2,8.996064327929803e-25,-0.6147833444267834,0.335,0.555,1.5775498405457704e-20
SAMD8,sterile alpha motif domain containing 8,9.062029597750022e-25,-0.49271249187688865,0.132,0.347,1.5891175102614438e-20
MMP24OS,MMP24 opposite strand,9.652596245624416e-25,-0.42577749862532466,0.097,0.302,1.6926792776326977e-20
ZNF148,zinc finger protein 148,9.753339977948917e-25,-0.6079199617307492,0.15,0.363,1.7103456985331222e-20
ARAP1,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1",9.856151345431851e-25,-0.46774825316070306,0.251,0.46,1.7283746999349294e-20
DIAPH2,diaphanous related formin 2,9.938385000935321e-25,-0.7111549214676585,0.09,0.293,1.742795193764018e-20
TRPC4AP,transient receptor potential cation channel subfamily C member 4 associated protein,1.0568873286900413e-24,-0.4933650752948734,0.139,0.353,1.8533576195908566e-20
IKZF2,IKAROS family zinc finger 2,1.1377110487707134e-24,-0.5297708170134205,0.015,0.191,1.995090095124323e-20
NPEPPS,aminopeptidase puromycin sensitive,1.2094549033343553e-24,-0.53379925232793,0.168,0.38,2.1209001184871255e-20
ATP8B4,ATPase phospholipid transporting 8B4 (putative),1.3945407249904997e-24,-0.66774733130051,0.059,0.254,2.4454666153433403e-20
RNGTT,RNA guanylyltransferase and 5'-phosphatase,1.4176548936378508e-24,-0.7059371831871021,0.079,0.277,2.4859996214833352e-20
NUP98,nucleoporin 98 and 96 precursor,1.4522001984606766e-24,-0.6545496029739651,0.48,0.65,2.5465782680206427e-20
FGD3,"FYVE, RhoGEF and PH domain containing 3",1.489744165517461e-24,-0.4978027556659654,0.192,0.407,2.6124153686514194e-20
SBF2,SET binding factor 2,1.501699826304851e-24,-0.7039588362464047,0.617,0.768,2.6333808154081868e-20
HIP1,huntingtin interacting protein 1,1.5329722431705292e-24,-0.7554014434381779,0.313,0.517,2.68822012562384e-20
GLG1,golgi glycoprotein 1,1.549156327165959e-24,-0.5301834704059305,0.066,0.26,2.7166005353182255e-20
UGCG,UDP-glucose ceramide glucosyltransferase,1.844886708294067e-24,-0.5960754559187011,0.075,0.273,3.235193331664476e-20
EHBP1L1,EH domain binding protein 1 like 1,1.9450747444233482e-24,-0.3915671564048722,0.126,0.333,3.410883071820783e-20
EIF4B,eukaryotic translation initiation factor 4B,1.9994736475760136e-24,-0.40141866894619943,0.081,0.28,3.5062769883892976e-20
UQCRB,ubiquinol-cytochrome c reductase binding protein,2.0368173368793707e-24,-0.3841284709981254,0.075,0.275,3.571762881951665e-20
CIRBP,cold inducible RNA binding protein,2.056935026744751e-24,-0.36775267865802364,0.099,0.303,3.607041262899595e-20
STAG1,stromal antigen 1,2.4180585371004797e-24,-0.6995798548569527,0.203,0.421,4.240307450659401e-20
MBD2,methyl-CpG binding domain protein 2,2.6948304078632792e-24,-0.43282427025247616,0.079,0.275,4.7256546032290464e-20
TDP2,tyrosyl-DNA phosphodiesterase 2,2.7059326227257393e-24,-0.575721721128752,0.247,0.453,4.7451234472118566e-20
SMURF2,SMAD specific E3 ubiquitin protein ligase 2,2.728337100675955e-24,-0.6803311389460435,0.073,0.269,4.7844119397453545e-20
SLC9A8,solute carrier family 9 member A8,3.029301484446585e-24,-0.5500228755879938,0.3,0.513,5.312183083125531e-20
ZNF217,zinc finger protein 217,3.286222338559025e-24,-0.457858826162985,0.121,0.325,5.762719492897107e-20
RAPGEF2,Rap guanine nucleotide exchange factor 2,3.753790189135425e-24,-0.776061558424818,0.28,0.49,6.582646475667881e-20
SPI1,Spi-1 proto-oncogene,3.8710873878218464e-24,-0.488834901660388,0.44,0.627,6.78833884328439e-20
CTSW,cathepsin W,3.929919133947786e-24,-0.3379538975203069,0.018,0.191,6.891506193290838e-20
STX11,syntaxin 11,3.933704609427705e-24,-0.5281593589718628,0.304,0.516,6.898144403092423e-20
CD69,CD69 molecule,4.4129220465365375e-24,-0.5618111245873423,0.073,0.273,7.738500100806472e-20
ZMYM2,zinc finger MYM-type containing 2,4.7039250623301634e-24,-0.5155169849650866,0.115,0.322,8.248802989302174e-20
ANAPC16,anaphase promoting complex subunit 16,4.795438077552825e-24,-0.47042733010080273,0.123,0.324,8.409280212796634e-20
EWSR1,EWS RNA binding protein 1,5.242179161200129e-24,-0.33273466793637274,0.062,0.255,9.192685377080546e-20
ZC3H13,zinc finger CCCH-type containing 13,5.3129706027143125e-24,-0.4238642541864348,0.049,0.237,9.316825248919819e-20
XIAP,X-linked inhibitor of apoptosis,5.3907648109544335e-24,-0.5928949799924215,0.201,0.41,9.453245172489694e-20
MECP2,methyl-CpG binding protein 2,5.774495432427582e-24,-0.6555247299482305,0.478,0.649,1.0126155190305008e-19
UBLCP1,ubiquitin like domain containing CTD phosphatase 1,7.874906795057564e-24,-0.47015400492942183,0.132,0.337,1.3809436555812945e-19
REL,"REL proto-oncogene, NF-kB subunit",8.197753370974506e-24,-0.5748329185137869,0.385,0.587,1.4375580311340893e-19
EIF3H,eukaryotic translation initiation factor 3 subunit H,8.81249312044615e-24,-0.4178567623103072,0.053,0.241,1.545358793601437e-19
LSM14A,LSM14A mRNA processing body assembly factor,9.13633040392554e-24,-0.48738288406231545,0.088,0.282,1.6021468996323828e-19
RAD21,RAD21 cohesin complex component,9.411433434855959e-24,-0.4329471039425804,0.147,0.349,1.6503889671363408e-19
SPAG9,sperm associated antigen 9,9.61387001941045e-24,-0.4782424347172194,0.767,0.872,1.6858882466038165e-19
RC3H1,ring finger and CCCH-type domains 1,1.0057142056192518e-23,-0.5838136735730355,0.211,0.413,1.76362043097392e-19
IRAK1,interleukin 1 receptor associated kinase 1,1.060117596561785e-23,-0.3726594690819226,0.084,0.282,1.8590222173307463e-19
IST1,IST1 factor associated with ESCRT-III,1.091776538055317e-23,-0.3826526738940493,0.143,0.352,1.914539337133804e-19
SLC25A3,solute carrier family 25 member 3,1.1221654626874104e-23,-0.31589099142428684,0.053,0.24,1.9678293553686428e-19
IER5,immediate early response 5,1.1576556762559332e-23,-0.4030797975477063,0.198,0.416,2.0300649938824044e-19
R3HCC1L,R3H domain and coiled-coil containing 1 like,1.1576902536744483e-23,-0.47414853883991437,0.066,0.256,2.0301256288435125e-19
MBD5,methyl-CpG binding domain protein 5,1.1929788703019273e-23,-0.7860765529886093,0.211,0.427,2.0920077469614597e-19
NUFIP2,nuclear FMR1 interacting protein 2,1.2032395489196207e-23,-0.43708994494979936,0.088,0.284,2.110000872985447e-19
XCL1,X-C motif chemokine ligand 1,1.206262099258133e-23,-0.4690984775896392,0.013,0.18,2.115301217259062e-19
ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1,1.2116724027787768e-23,-0.5009947228673161,0.114,0.316,2.124788725512863e-19
EIF4G2,eukaryotic translation initiation factor 4 gamma 2,1.2692010599076654e-23,-0.38598683197632727,0.119,0.323,2.225670978654082e-19
ARID4B,AT-rich interaction domain 4B,1.2960642543596155e-23,-0.590243442204677,0.487,0.673,2.272778276445022e-19
SEC24B,"SEC24 homolog B, COPII coat complex component",1.2969061278780202e-23,-0.5002606130776405,0.106,0.306,2.2742545858468963e-19
SMAP1,small ArfGAP 1,1.3114902992572893e-23,-0.5418325661653853,0.062,0.25,2.2998293887775826e-19
HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",1.4247701142828903e-23,-0.4485064980487476,0.07,0.26,2.4984768724064766e-19
NKG7,natural killer cell granule protein 7,1.4296095408317165e-23,-0.3516676505635755,0.015,0.182,2.506963290802498e-19
RPSA,ribosomal protein SA,1.471965776611677e-23,-0.5032229332591587,0.092,0.288,2.581239185866237e-19
S100A10,S100 calcium binding protein A10,1.504253446783288e-23,-0.7727584117834542,0.055,0.241,2.637858844279174e-19
EIF1B,eukaryotic translation initiation factor 1B,1.701800021119859e-23,-0.35308661351550197,0.079,0.27,2.984276517035785e-19
SMAD3,SMAD family member 3,1.7475438382732053e-23,-0.46996576382890587,0.04,0.222,3.064492874795893e-19
NPC2,NPC intracellular cholesterol transporter 2,2.0793078778668878e-23,-0.4067894801433978,0.121,0.322,3.6462742946273743e-19
GRK3,G protein-coupled receptor kinase 3,2.0953213371701015e-23,-0.5625532705441293,0.044,0.225,3.67435549686149e-19
HDAC4,histone deacetylase 4,2.1220624202585432e-23,-0.5544343936751392,0.189,0.402,3.721248660165381e-19
SLC38A2,solute carrier family 38 member 2,2.1521986730329087e-23,-0.3660217158785595,0.071,0.265,3.7740955930305087e-19
PHACTR2,phosphatase and actin regulator 2,2.1611167736221516e-23,-0.6464725692651655,0.04,0.221,3.7897343742238053e-19
FBXW11,F-box and WD repeat domain containing 11,2.1704605570416437e-23,-0.4527882577088393,0.044,0.228,3.8061196328282266e-19
SUB1,SUB1 regulator of transcription,2.1766708644377313e-23,-0.42016993027231375,0.225,0.437,3.8170100278780054e-19
SMARCA5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",2.2526134253096243e-23,-0.355818660018243,0.042,0.224,3.950182902622957e-19
RBM33,RNA binding motif protein 33,2.351644125904539e-23,-0.42107119617926625,0.09,0.284,4.1238431391861994e-19
ARL8B,ADP ribosylation factor like GTPase 8B,2.401073745186803e-23,-0.6085204176476511,0.321,0.521,4.2105229195595775e-19
PTPN2,protein tyrosine phosphatase non-receptor type 2,3.1540702668381234e-23,-0.43926177909449177,0.059,0.243,5.530977619927333e-19
ITGAM,integrin subunit alpha M,3.282990706241995e-23,-0.5939191667713577,0.174,0.384,5.7570525024659625e-19
IL2RB,interleukin 2 receptor subunit beta,3.616394411882938e-23,-0.34607538917460934,0.007,0.168,6.34170924067792e-19
TEX14,"testis expressed 14, intercellular bridge forming factor",3.7427023344034556e-23,-0.3637882488762989,0.024,0.196,6.5632028136099e-19
USO1,USO1 vesicle transport factor,3.785769173831624e-23,-0.38347633416867466,0.037,0.214,6.638724823231136e-19
SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1,3.9417330337355314e-23,-0.5703306646916931,0.062,0.249,6.912223047958628e-19
SLFN12L,schlafen family member 12 like,4.1471722600497775e-23,-0.4960947943957651,0.004,0.162,7.27248127522329e-19
GPD2,glycerol-3-phosphate dehydrogenase 2,4.353717004234511e-23,-0.5854609671152342,0.051,0.235,7.634678138625638e-19
PLCG2,phospholipase C gamma 2,4.680945669446235e-23,-0.5799418064565882,0.242,0.446,8.208506325940917e-19
ARHGAP18,Rho GTPase activating protein 18,4.966474553949647e-23,-0.5433434705690617,0.046,0.225,8.7092097778061e-19
HOOK3,hook microtubule tethering protein 3,5.264096942879696e-23,-0.4404270158480674,0.082,0.275,9.231120399033836e-19
P2RX4,purinergic receptor P2X 4,5.272743707078713e-23,-0.5460700205360589,0.139,0.353,9.24628336473323e-19
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,5.335083136937068e-23,-0.38672900852793574,0.053,0.236,9.355601788932842e-19
UBXN2B,UBX domain protein 2B,5.762031863323036e-23,-0.4710026490955918,0.223,0.437,1.0104299075523276e-18
TPM3,tropomyosin 3,5.764523828910493e-23,-0.4644004227177668,0.441,0.633,1.0108668986377442e-18
PHF20,PHD finger protein 20,5.831594611397823e-23,-0.5434902457696921,0.313,0.53,1.0226284310547223e-18
CASK,calcium/calmodulin dependent serine protein kinase,6.185486237083044e-23,-0.6831310053018009,0.031,0.204,1.0846868665348825e-18
LNPEP,leucyl and cystinyl aminopeptidase,6.251300316030708e-23,-0.4320300602492746,0.037,0.213,1.096228023419145e-18
PPP4R2,protein phosphatase 4 regulatory subunit 2,6.349644432950802e-23,-0.44858982034862305,0.225,0.444,1.1134736477622527e-18
LPCAT1,lysophosphatidylcholine acyltransferase 1,6.824181766786926e-23,-0.6290877712830509,0.535,0.692,1.1966885146237553e-18
ATM,ATM serine/threonine kinase,7.127114448699085e-23,-0.6440076598194127,0.112,0.312,1.2498107897238715e-18
ZFX,zinc finger protein X-linked,7.212390312396297e-23,-0.45884355352594286,0.104,0.297,1.2647647651818146e-18
NFKB2,nuclear factor kappa B subunit 2,7.253114093623843e-23,-0.38413505913054585,0.156,0.359,1.2719060874578771e-18
SMYD3,SET and MYND domain containing 3,7.382726480861607e-23,-0.7765080709418338,0.092,0.29,1.2946349156838913e-18
AGO3,argonaute RISC catalytic component 3,7.418091436245584e-23,-0.5510005378911909,0.095,0.286,1.3008365142600255e-18
MOB3B,MOB kinase activator 3B,7.662245938387582e-23,-0.5732432838692362,0.04,0.218,1.3436514477556464e-18
RSRC2,arginine and serine rich coiled-coil 2,7.721178327929738e-23,-0.3720352495244769,0.112,0.313,1.3539858315857589e-18
ATF7IP,activating transcription factor 7 interacting protein,7.805917407076427e-23,-0.5834216726603293,0.11,0.305,1.3688456765049221e-18
ATP11B,ATPase phospholipid transporting 11B (putative),8.376637961394957e-23,-0.5481386282527788,0.218,0.435,1.4689272329102197e-18
SNX3,sorting nexin 3,8.51790330031972e-23,-0.3658329080840433,0.075,0.264,1.4936995227440662e-18
DNAAF1,dynein axonemal assembly factor 1,8.954437884795164e-23,-0.3975269841696557,0.002,0.156,1.57025022747768e-18
RBMS1,RNA binding motif single stranded interacting protein 1,9.309936742745785e-23,-0.6130632701264225,0.214,0.419,1.632590507207901e-18
STAT4,signal transducer and activator of transcription 4,1.0002782977887555e-22,-0.658242833185157,0.038,0.214,1.7540880230023615e-18
CALM2,calmodulin 2,1.0477500768033854e-22,-0.41504536495636407,0.183,0.392,1.8373345346824168e-18
SLTM,SAFB like transcription modulator,1.092268004519503e-22,-0.41891284424690584,0.066,0.257,1.9154011727254005e-18
BRD2,bromodomain containing 2,1.0931878871017285e-22,-0.320086933583143,0.064,0.251,1.917014278821591e-18
KPNA4,karyopherin subunit alpha 4,1.0997778253953447e-22,-0.4675412286021486,0.152,0.356,1.9285703946132764e-18
CDK17,cyclin dependent kinase 17,1.208280664506831e-22,-0.5221853303793347,0.084,0.275,2.1188409732791787e-18
FRYL,FRY like transcription coactivator,1.2384365858150793e-22,-0.561097250274714,0.119,0.319,2.1717223968853232e-18
HMBOX1,homeobox containing 1,1.3101706138281878e-22,-0.49296940702144254,0.048,0.223,2.29751518840911e-18
CCDC91,coiled-coil domain containing 91,1.3228838375269314e-22,-0.4895415109350761,0.016,0.179,2.319809097487227e-18
JARID2,jumonji and AT-rich interaction domain containing 2,1.4447028245689807e-22,-0.8707891962743906,0.513,0.678,2.5334308731641644e-18
NOL4L,nucleolar protein 4 like,1.4764557725740056e-22,-0.38689268257664194,0.015,0.176,2.589112842785776e-18
