symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SPCS3,signal peptidase complex subunit 3,3.17555076660351e-7,-0.8939831118291304,0.728,0.875,0.005568645824315915
TBL1X,transducin beta like 1 X-linked,3.222009469311796e-7,-1.2133924230854962,0.331,0.653,0.0056501158053851655
ZNF641,zinc finger protein 641,3.230766132344846e-7,-0.6562097559246364,0.184,0.5,0.005665471489679922
TAOK3,TAO kinase 3,3.2370325945252734e-7,-0.8456039455663822,0.89,1,0.005676460357759519
FOXN3,forkhead box N3,3.270886218709041e-7,-0.7340344318651741,0.934,0.986,0.005735826073128175
FBXL5,F-box and leucine rich repeat protein 5,3.2893545457788474e-7,-0.7841504245303239,0.662,0.903,0.005768212131477787
THUMPD3,THUMP domain containing 3,3.3239472646286975e-7,-0.7248927618656311,0.272,0.583,0.005828873923252884
ZCCHC7,zinc finger CCHC-type containing 7,3.340883938651917e-7,-1.0842745636192923,0.801,0.903,0.005858574074820001
DNAJC13,DnaJ heat shock protein family (Hsp40) member C13,3.364289061397608e-7,-0.8388544901155488,0.743,0.917,0.005899617298066846
S100B,S100 calcium binding protein B,3.373089429621819e-7,1.2082538095681623,0.801,0.444,0.005915049623784822
UBL3,ubiquitin like 3,3.37408919581579e-7,-1.0532982261600494,0.757,0.903,0.00591680281378257
STAG1,stromal antigen 1,3.456977814886023e-7,-0.9335922750297327,0.846,0.903,0.00606215629618413
NPIPB13,"nuclear pore complex interacting protein family, member B13",3.46333599999709e-7,-0.7834449442207438,0.603,0.833,0.006073306009594897
PBRM1,polybromo 1,3.465979510318404e-7,-0.7717252944825224,0.794,0.931,0.006077941669294353
VTA1,vesicle trafficking 1,3.554707751447322e-7,-0.8797829178126089,0.485,0.778,0.006233535512938024
BNIP3L,BCL2 interacting protein 3 like,3.563384673100163e-7,-0.907740212740547,0.743,0.875,0.006248751362748446
FLOT1,flotillin 1,3.622921778248563e-7,-0.8486427585969596,0.603,0.833,0.0063531556303366805
GNA13,G protein subunit alpha 13,3.6470962833220136e-7,-0.631704541060631,0.676,0.931,0.006395548042433483
ARHGEF2,Rho/Rac guanine nucleotide exchange factor 2,3.65082286840694e-7,-0.615731340841438,0.676,0.931,0.00640208298203841
PDLIM5,PDZ and LIM domain 5,3.695325341363835e-7,-0.8874806059518474,0.824,1,0.006480122518615621
ELMO1,engulfment and cell motility 1,3.7473082547118113e-7,-0.7626796196822871,0.897,0.986,0.006571279755462633
LRRC37A3,leucine rich repeat containing 37 member A3,3.7512350847318633e-7,-0.6602057933384166,0.309,0.681,0.006578165844585796
PUM2,pumilio RNA binding family member 2,3.7530947246466404e-7,-0.8241543932387079,0.824,0.931,0.0065814269091403485
PNN,"pinin, desmosome associated protein",3.8476228444261065e-7,-0.7688937584528917,0.669,0.875,0.0067471914199856205
SMG1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,3.8525201852628396e-7,-0.6955585022370037,0.787,0.931,0.006755779396876916
TMF1,TATA element modulatory factor 1,3.8537714162972726e-7,-0.7291801202687296,0.654,0.903,0.006757973555618897
MTPN,myotrophin,3.8558208788790757e-7,-0.8509195858728642,0.75,0.889,0.0067615674932023475
NAP1L4,nucleosome assembly protein 1 like 4,3.866262800417904e-7,-0.7447834688750399,0.574,0.847,0.006779878446812836
AQP9,aquaporin 9,3.896998008274398e-7,-1.3761230547596282,0.36,0.708,0.006833775707309985
MAN1C1,mannosidase alpha class 1C member 1,3.907841215913089e-7,-0.6951454184715792,0.059,0.319,0.006852790356225193
ITPR2,"inositol 1,4,5-trisphosphate receptor type 2",3.9099130328271445e-7,-1.184699322460835,0.919,0.986,0.006856423494365681
ERP44,endoplasmic reticulum protein 44,3.91159629166686e-7,-0.8728199195188262,0.721,0.917,0.006859375257067006
EWSR1,EWS RNA binding protein 1,3.9401175530280203e-7,-0.7667578876324179,0.721,0.875,0.006909390140989936
FPR3,formyl peptide receptor 3,3.9811022461091354e-7,-1.0918148657900466,0.647,0.847,0.0069812608987769795
BAZ1A,bromodomain adjacent to zinc finger domain 1A,3.992365261894934e-7,-1.10701563867174,0.809,0.903,0.007001011723258957
CLINT1,clathrin interactor 1,3.9948147696258395e-7,-0.8172606113495553,0.699,0.917,0.007005307180015872
MAX,MYC associated factor X,4.0411587619433293e-7,-0.8383111486574519,0.809,0.944,0.007086576004943822
NEDD9,"neural precursor cell expressed, developmentally down-regulated 9",4.088481010750701e-7,-1.0519468732383388,0.338,0.667,0.00716956030045243
DENND5A,DENN domain containing 5A,4.0983358741096493e-7,-0.9898005832088375,0.728,0.875,0.007186841788838681
MADD,MAP kinase activating death domain,4.194837337462306e-7,-0.809013383029858,0.507,0.778,0.0073560667549739
IKZF3,IKAROS family zinc finger 3,4.2435409940016955e-7,-0.3575793452167654,0.037,0.278,0.007441473487081373
FBXW11,F-box and WD repeat domain containing 11,4.248271360049347e-7,-0.8453095122528478,0.728,0.903,0.007449768656982535
NLRP3,NLR family pyrin domain containing 3,4.269807340515208e-7,-0.7972436060903151,0.279,0.597,0.007487534152327469
SH3GLB1,"SH3 domain containing GRB2 like, endophilin B1",4.325333753968752e-7,-0.7296337948568699,0.662,0.889,0.007584905270959604
DYM,dymeclin,4.3581883179195314e-7,-0.9299393062077805,0.809,0.889,0.0076425190343036905
HIPK1,homeodomain interacting protein kinase 1,4.424418404434392e-7,-0.810316882994135,0.676,0.875,0.0077586601140161495
AOAH,acyloxyacyl hydrolase,4.457766813511788e-7,-0.9164909672267969,0.949,1,0.007817139884174271
SCFD1,sec1 family domain containing 1,4.463578630743689e-7,-0.8512867579691847,0.787,0.861,0.007827331486872133
ETV3,ETS variant transcription factor 3,4.4778261169491827e-7,-1.2199257482997443,0.346,0.639,0.007852315878682087
TMEM65,transmembrane protein 65,4.524360418876971e-7,-1.0115577491466687,0.441,0.736,0.007933918430542657
ATXN10,ataxin 10,4.576250287877439e-7,-0.8517700696570065,0.721,0.861,0.008024912504821877
MON2,"MON2 homolog, regulator of endosome-to-Golgi trafficking",4.592948619923689e-7,-0.7410726889210655,0.765,0.944,0.008054194699898182
PRKAG2,protein kinase AMP-activated non-catalytic subunit gamma 2,4.6245224007691317e-07,-0.85382061995004,0.831,0.944,0.00810956248198875
ASXL2,ASXL transcriptional regulator 2,4.6392854347368105e-7,-0.7485925973445511,0.779,0.958,0.008135450938354471
BTK,Bruton tyrosine kinase,4.6714458418350274e-7,-0.7051673378066396,0.5,0.778,0.008191847428241904
ENSG00000281593,NA,4.705759145592492e-7,-0.9058323391557481,0.669,0.847,0.008252019237710994
SNX13,sorting nexin 13,4.708487943423703e-7,-0.924295205983336,0.654,0.889,0.008256804457587806
RLF,RLF zinc finger,4.7612236714195554e-7,-0.7803070114640434,0.691,0.917,0.008349281830201333
SQSTM1,sequestosome 1,4.805200705417402e-7,-0.8859386448628395,0.816,0.944,0.008426399957019956
SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1,4.811295298696118e-7,-0.944796046852451,0.801,0.917,0.008437087435793512
SEPTIN7,septin 7,4.903914700782063e-7,-0.8033937180259745,0.772,0.917,0.008599504819291426
MAPK14,mitogen-activated protein kinase 14,4.956890369850548e-7,-0.83066038912806,0.757,0.889,0.00869240295256992
PRRC2C,proline rich coiled-coil 2C,4.96447023741394e-7,-0.8639994129168542,0.882,0.944,0.008705695008329085
MAN1A2,mannosidase alpha class 1A member 2,4.973741319191018e-7,-0.8011586560936983,0.588,0.833,0.008721952777333368
MED15,mediator complex subunit 15,5.047906698207017e-7,-0.7292979409856324,0.603,0.861,0.008852009185975826
ZNF397,zinc finger protein 397,5.08835283776539e-7,-0.6975721558661192,0.301,0.611,0.008922935536305389
MAPK8IP3,mitogen-activated protein kinase 8 interacting protein 3,5.12196627095421e-7,-0.6618829643398307,0.449,0.764,0.008981880052745302
UGGT1,UDP-glucose glycoprotein glucosyltransferase 1,5.159585692693044e-7,-0.8086034682548631,0.596,0.875,0.00904784947070652
GOLGB1,golgin B1,5.170465014012548e-7,-1.0325427393187223,0.662,0.847,0.009066927448572404
GALNT7,polypeptide N-acetylgalactosaminyltransferase 7,5.271489741049237e-7,-1.09890299288442,0.449,0.764,0.009244084409903942
SEC24B,"SEC24 homolog B, COPII coat complex component",5.272404470671295e-7,-0.8011870558819039,0.757,0.889,0.009245688479769183
ARHGAP9,Rho GTPase activating protein 9,5.32990539239778e-7,-0.5109125803453831,0.199,0.528,0.009346522096108747
DOCK4,dedicator of cytokinesis 4,5.352087476847639e-7,-1.0698418552004352,0.89,0.986,0.00938542059940002
EIF4B,eukaryotic translation initiation factor 4B,5.407485161750677e-7,-0.7713474871580752,0.779,0.931,0.009482565979645988
NAMPT,nicotinamide phosphoribosyltransferase,5.453962664542105e-7,-1.4574963310576994,0.831,0.917,0.009564068928541036
ATP2C1,ATPase secretory pathway Ca2+ transporting 1,5.522352600685891e-7,-0.850295943569598,0.809,0.986,0.009683997520562778
DDX60L,DExD/H-box 60 like,5.534492150217788e-7,-1.0050006810583665,0.456,0.736,0.009705285434621912
CHIC2,cysteine rich hydrophobic domain 2,5.548302443286621e-7,-0.8781174900743949,0.647,0.875,0.00972950316454742
BMPR2,bone morphogenetic protein receptor type 2,5.584643179734185e-7,-1.0190496851952056,0.684,0.861,0.009793230279981868
LRCH1,leucine rich repeats and calponin homology domain containing 1,5.628645291441578e-7,-1.1156893940569663,0.669,0.875,0.009870392383071951
STX3,syntaxin 3,5.6596124045421e-7,-0.6898159146609198,0.441,0.722,0.009924696312605025
REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",5.685991146038092e-7,-1.0153851632061714,0.596,0.861,0.009970954073692398
UBE2E1,ubiquitin conjugating enzyme E2 E1,5.726206725136595e-7,-0.9794086700456175,0.779,0.931,0.010041476113199532
MFSD6,major facilitator superfamily domain containing 6,5.747322388993358e-7,-0.7375028107208736,0.162,0.486,0.010078504541338752
SND1,staphylococcal nuclease and tudor domain containing 1,5.790461990696814e-7,-0.9205216982468483,0.838,0.972,0.010154154146885934
MAN2B1,mannosidase alpha class 2B member 1,5.920674913613395e-7,-0.7776801762250667,0.662,0.847,0.01038249552851245
NRDC,nardilysin convertase,5.96048036144254e-7,-0.7810170783855286,0.809,0.903,0.010452298361825638
PPARD,peroxisome proliferator activated receptor delta,5.986455948219366e-7,-0.8879935641940113,0.522,0.764,0.01049784915079748
MAPKAP1,MAPK associated protein 1,6.027334774020027e-7,-0.9155655974764221,0.809,0.931,0.01056953425972152
EXOC3,exocyst complex component 3,6.089362422394548e-7,-0.65187796456741,0.434,0.722,0.01067830594391108
UBE2D3,ubiquitin conjugating enzyme E2 D3,6.112812541377672e-7,-0.7796144600991055,0.897,0.972,0.010719428072559887
CDC42SE1,CDC42 small effector 1,6.150977828421556e-7,-0.5947167117501573,0.721,0.931,0.01078635471992004
SETD5,SET domain containing 5,6.25172518010813e-7,-0.7686744538935444,0.713,0.875,0.010963025275837618
ABR,ABR activator of RhoGEF and GTPase,6.295271642241296e-7,-0.9229076786658679,0.86,0.972,0.011039388351834337
TAF1,TATA-box binding protein associated factor 1,6.339034501646774e-7,-0.7215321848956202,0.559,0.819,0.011116130902087783
PHF21A,PHD finger protein 21A,6.345003793170014e-7,-1.0520896224632996,0.794,0.944,0.011126598651702936
UBR4,ubiquitin protein ligase E3 component n-recognin 4,6.365229845883154e-7,-0.7119889286349936,0.662,0.889,0.011162067057740699
GPBP1,GC-rich promoter binding protein 1,6.378113391850553e-7,-0.8449992922495455,0.794,0.917,0.01118465964394913
IRF2,interferon regulatory factor 2,6.382834838771352e-7,-0.9446060830061975,0.779,0.889,0.011192939173269443
PLAU,"plasminogen activator, urokinase",6.387716565250793e-7,-0.9773472350433307,0.235,0.556,0.011201499768823791
RFWD3,ring finger and WD repeat domain 3,6.464210487547159e-7,-0.5540306411692653,0.294,0.639,0.011335639510962697
RAP1GDS1,Rap1 GTPase-GDP dissociation stimulator 1,6.534340548189014e-7,-0.9672908750051268,0.699,0.917,0.011458619585304256
ELAC2,elaC ribonuclease Z 2,6.56331545483853e-7,-0.4997497295131486,0.228,0.569,0.011509429981604846
MAP2K5,mitogen-activated protein kinase kinase 5,6.713991771709732e-7,-0.9036255329527729,0.684,0.861,0.011773655970870186
UTRN,utrophin,6.723606611107161e-7,-0.9105610626284539,0.875,0.986,0.011790516553237517
TMEM176A,transmembrane protein 176A,6.732863396335229e-7,-1.1135186303136795,0.801,0.944,0.011806749251813457
PCM1,pericentriolar material 1,6.764924420273397e-7,-0.7663886647311382,0.743,0.903,0.01186297146339143
DNAJC10,DnaJ heat shock protein family (Hsp40) member C10,6.799910702978511e-7,-0.9400218539594061,0.647,0.806,0.011924323408743118
RYBP,RING1 and YY1 binding protein,6.805394007234291e-7,-0.8004191975403685,0.654,0.903,0.011933938931086054
TBC1D15,TBC1 domain family member 15,6.977822604500256e-7,-0.7060337346143153,0.574,0.819,0.012236309719251649
RAB2A,"RAB2A, member RAS oncogene family",7.041831124110077e-7,-0.7419662752245726,0.801,0.931,0.012348555059239432
OTUD5,OTU deubiquitinase 5,7.14639514199942e-7,-0.6419033971945997,0.382,0.694,0.012531918521010182
TIA1,TIA1 cytotoxic granule associated RNA binding protein,7.213369977807555e-7,-0.5474877953024933,0.39,0.75,0.012649365593083328
MIER1,MIER1 transcriptional regulator,7.261459736379378e-7,-0.6990818330307498,0.647,0.889,0.012733695793714878
STAT3,signal transducer and activator of transcription 3,7.287482400567726e-7,-0.8027416207679239,0.772,0.931,0.012779329137635563
TAB2,TGF-beta activated kinase 1 (MAP3K7) binding protein 2,7.423167952356232e-7,-0.9327585767467963,0.743,0.931,0.013017267321251889
CSK,C-terminal Src kinase,7.558418137340404e-7,-0.6696103263644417,0.632,0.903,0.013254442045640132
RHOQ,ras homolog family member Q,7.599053125021026e-7,-0.978164198759528,0.801,0.944,0.013325699560036871
OCIAD1,OCIA domain containing 1,7.610661831323607e-7,-0.7319821866519507,0.684,0.847,0.013346056587409076
PLXDC2,plexin domain containing 2,7.638102244059549e-7,-1.1693580085755215,0.882,0.986,0.013394176095182824
PNISR,PNN interacting serine and arginine rich protein,7.660932258550873e-7,-0.7212905251854353,0.838,0.944,0.013434210808594811
ETS1,"ETS proto-oncogene 1, transcription factor",8.118486960992601e-7,-0.8361102404641809,0.118,0.417,0.014236578734796626
TGFBR1,transforming growth factor beta receptor 1,8.151395220461564e-7,-1.0928375531642152,0.559,0.75,0.014294286658601397
SNX6,sorting nexin 6,8.22429294776872e-7,-0.6664379821677109,0.809,0.917,0.014422120113207227
SORBS3,sorbin and SH3 domain containing 3,8.242377197892316e-7,-0.7115959392521732,0.375,0.694,0.014453832654223966
SBNO1,strawberry notch homolog 1,8.286507582794718e-7,-0.758471353840408,0.64,0.819,0.014531219697188819
MSH6,mutS homolog 6,8.317708804127677e-7,-0.5527735470104068,0.25,0.583,0.014585934158918294
ERAP1,endoplasmic reticulum aminopeptidase 1,8.318941610006621e-7,-0.7641870629012305,0.449,0.722,0.014588096007307611
NT5C2,"5'-nucleotidase, cytosolic II",8.439767463336091e-7,-0.8711757825630788,0.831,0.958,0.01479997622370617
CIR1,"corepressor interacting with RBPJ, CIR1",8.541632638708296e-7,-0.8182875941027146,0.64,0.889,0.014978606995238869
XIAP,X-linked inhibitor of apoptosis,8.563777594256416e-7,-0.8489212277336367,0.618,0.861,0.015017440389288051
ARHGEF11,Rho guanine nucleotide exchange factor 11,8.739923818133628e-7,-1.0189514670528763,0.699,0.861,0.01532633040747913
ARHGAP12,Rho GTPase activating protein 12,8.779720048201264e-7,-0.9344777022297394,0.368,0.681,0.015396117076525736
RASSF5,Ras association domain family member 5,8.885793393914556e-7,-0.724246537872345,0.559,0.833,0.015582127295568566
PPP6R3,protein phosphatase 6 regulatory subunit 3,8.887703813388432e-7,-0.6471059799643322,0.868,0.972,0.015585477407157955
ACTN4,actinin alpha 4,8.933300480022917e-7,-0.6036470639860829,0.618,0.861,0.015665435721768185
AMZ1,archaelysin family metallopeptidase 1,8.979661091789783e-7,-0.7162796315609233,0.25,0.569,0.015746733690562564
FCGR2C,Fc gamma receptor IIc (gene/pseudogene),9.059990045151075e-7,-1.158545939311822,0.338,0.639,0.015887598543176926
CYTH1,cytohesin 1,9.142103596884138e-7,-0.8758598085581566,0.912,0.958,0.016031592867496024
TRIM33,tripartite motif containing 33,9.193993266139564e-7,-0.8115209516371573,0.728,0.889,0.016122586591502338
NUFIP2,nuclear FMR1 interacting protein 2,9.210842151482996e-7,-0.6760702832809571,0.765,0.944,0.016152132796840583
USP32,ubiquitin specific peptidase 32,9.216355007946967e-7,-0.8718001608119619,0.794,0.944,0.0161618001419358
COX10,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10,9.323002605184088e-7,-0.8477163903104558,0.463,0.736,0.016348817368450817
KPNA4,karyopherin subunit alpha 4,9.435784624591073e-7,-0.8003764955752779,0.728,0.917,0.016546591917682905
RPTOR,regulatory associated protein of MTOR complex 1,9.544911079624956e-7,-0.7693363165228333,0.632,0.875,0.01673795606923032
RAB10,"RAB10, member RAS oncogene family",9.568023268231333e-7,-0.7696145653831441,0.875,0.972,0.016778485603170468
ARID1B,AT-rich interaction domain 1B,9.67443590574686e-7,-0.8286525545112187,0.809,0.986,0.016965090804317694
NFATC3,nuclear factor of activated T cells 3,9.683593063330058e-7,-0.8285001266217711,0.559,0.861,0.01698114879585559
PPP1R9B,protein phosphatase 1 regulatory subunit 9B,9.745590099695978e-7,-0.6084910362173971,0.412,0.736,0.017089866798826868
TPSB2,tryptase beta 2,9.76719485552525e-7,-0.41200980658127573,0.147,0.458,0.01712775289864908
H1-2,"H1.2 linker histone, cluster member",9.797509147547052e-7,-0.9457715205369711,0.353,0.667,0.017180912041138512
PPP1CB,protein phosphatase 1 catalytic subunit beta,9.81178599683011e-7,-0.8108364476801078,0.743,0.861,0.01720594792404128
VPS41,VPS41 subunit of HOPS complex,9.845245321777224e-7,-0.758182080075902,0.735,0.903,0.01726462219626854
SEPTIN2,septin 2,1.0102123376832535e-6,-0.6761623151040062,0.838,0.958,0.017715083553613533
HELZ,helicase with zinc finger,1.0158818675019755e-6,-0.8071138501143764,0.824,0.931,0.017814504428514642
FBXO11,F-box protein 11,1.01751948453737e-6,-0.8138357664867013,0.838,0.958,0.01784322168084732
ZFAND3,zinc finger AN1-type containing 3,1.026165334410916e-6,-0.8757005818032964,0.912,0.986,0.017994835304229823
SHOC2,SHOC2 leucine rich repeat scaffold protein,1.0266033258471273e-6,-0.8025211794681042,0.757,0.903,0.018002515922055224
NPFFR1,neuropeptide FF receptor 1,1.0315589852525647e-6,-1.4289437335591026,0.25,0.542,0.018089418365388975
BDP1,"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB",1.0390764689619172e-6,-0.7744128977094298,0.61,0.875,0.01822124495971618
FMNL1,formin like 1,1.0395012899758208e-6,-0.9322343510147286,0.522,0.778,0.018228694621015992
UBAC2,UBA domain containing 2,1.042192285753365e-6,-0.6702773804591038,0.816,0.958,0.018275883922971012
RBM33,RNA binding motif protein 33,1.059832402967271e-6,-0.7981855326532923,0.721,0.889,0.018585221018434062
PHC3,polyhomeotic homolog 3,1.0741402551618649e-6,-0.8261148120444322,0.779,0.931,0.018836123514518462
NMT1,N-myristoyltransferase 1,1.0790292652758305e-6,-0.7047314673007772,0.676,0.861,0.018921857195876964
STAT5B,signal transducer and activator of transcription 5B,1.0904025770655056e-6,-0.7860869861803506,0.618,0.819,0.019121299591420705
PPP1R12A,protein phosphatase 1 regulatory subunit 12A,1.114491077306093e-6,-0.9393559500137179,0.824,0.931,0.019543715531639645
TOP2B,DNA topoisomerase II beta,1.1182460841681282e-6,-0.756666086618601,0.713,0.847,0.019609563331972297
ZNF106,zinc finger protein 106,1.1219442061631052e-6,-0.8285764058802072,0.765,0.944,0.01967441359927621
FBXL17,F-box and leucine rich repeat protein 17,1.123152406008116e-6,-1.0002702941536503,0.588,0.833,0.019695600591758324
ZBTB20,zinc finger and BTB domain containing 20,1.1301818515735515e-6,-1.1662169526647506,0.853,0.958,0.0198188689491938
ATP9B,ATPase phospholipid transporting 9B (putative),1.1325707814231895e-6,-0.7814011518219983,0.787,0.931,0.01986076122303705
SUGP2,SURP and G-patch domain containing 2,1.1369451093479087e-6,-0.6506766544337201,0.574,0.847,0.01993746943752493
SEC63,"SEC63 homolog, protein translocation regulator",1.1448706095501054e-6,-0.8230731558045346,0.706,0.875,0.02007645100907065
FAM3C,FAM3 metabolism regulating signaling molecule C,1.153053413469635e-6,-0.7129201201995555,0.412,0.708,0.02021994465860352
ZMIZ1,zinc finger MIZ-type containing 1,1.1576570753049085e-6,-1.0014390974169722,0.684,0.847,0.020300674472546878
BTG2,BTG anti-proliferation factor 2,1.1753033850397562e-6,-0.6940317981608707,0.228,0.556,0.020610120160057165
ATG3,autophagy related 3,1.1844478776223528e-6,-0.781654411726254,0.662,0.847,0.02077047798198558
HNRNPR,heterogeneous nuclear ribonucleoprotein R,1.2338351401580855e-6,-0.6973051419900154,0.691,0.861,0.02163653301781219
SH2B3,SH2B adaptor protein 3,1.235932846380251e-6,-0.6839472118667151,0.684,0.889,0.02167331839412408
CELF1,CUGBP Elav-like family member 1,1.2529434547761778e-6,-0.6646596007345131,0.875,0.986,0.021971616422955052
PRKCB,protein kinase C beta,1.271596289015851e-6,-0.9145439190637585,0.956,0.972,0.022298712524181964
CAB39,calcium binding protein 39,1.3082025197512942e-6,-0.9297331367783319,0.772,0.903,0.022940639386358697
ANKRD10,ankyrin repeat domain 10,1.3103814615413563e-6,-0.7593649791227706,0.831,0.931,0.022978849309589225
RPS6KA5,ribosomal protein S6 kinase A5,1.3266740422821225e-6,-1.1547272630725556,0.397,0.667,0.023264556005459302
ENSG00000262633,NA,1.3423641998444263e-6,-0.3814849395678172,0.059,0.306,0.02353969860847186
SUSD6,sushi domain containing 6,1.3448550675285166e-6,-0.8154715416476512,0.89,1,0.023583378464180068
STT3B,STT3 oligosaccharyltransferase complex catalytic subunit B,1.3571476183543988e-6,-0.8401553084956632,0.75,0.917,0.02379894063546274
CTDSP2,CTD small phosphatase 2,1.3685758434411583e-6,-0.6659990728120627,0.449,0.764,0.02399934599058415
PBX3,PBX homeobox 3,1.3801728185322264e-6,-1.2115436327096636,0.463,0.819,0.02420271054578112
ETV5,ETS variant transcription factor 5,1.3998641812758006e-6,-1.0942584027591924,0.522,0.792,0.02454801828285244
GOLGA4,golgin A4,1.4073606591396812e-6,-0.7811039034350622,0.816,0.972,0.02467947651867345
MBD5,methyl-CpG binding domain protein 5,1.4120394006956417e-6,-0.9160103700614335,0.838,0.917,0.024761522930598773
SMC1A,structural maintenance of chromosomes 1A,1.4164941895965176e-6,-0.7154940638633818,0.574,0.806,0.02483964210876453
GSE1,Gse1 coiled-coil protein,1.4168620512559279e-6,-0.691825060179968,0.463,0.778,0.02484609293082395
HNRNPDL,heterogeneous nuclear ribonucleoprotein D like,1.421251360013156e-6,-0.7762193423739263,0.779,0.972,0.024923063849190703
CEP85L,centrosomal protein 85 like,1.421773956039969e-6,-1.1250665619583033,0.596,0.806,0.024932228093116897
PLBD1,phospholipase B domain containing 1,1.4227911837856843e-6,-0.927092146521276,0.551,0.778,0.02495006619886576
TAF15,TATA-box binding protein associated factor 15,1.4377540777897282e-6,-0.6559673560084063,0.765,0.931,0.025212455508120672
AFTPH,aftiphilin,1.444262289261288e-6,-0.7317718505907982,0.743,0.889,0.025326583504485946
SLTM,SAFB like transcription modulator,1.4560370399669486e-6,-0.6648242396519533,0.757,0.972,0.02553306553286041
TCTN1,tectonic family member 1,1.4675300352024647e-6,-0.5573622755637017,0.169,0.472,0.02573460669731042
FXR1,FMR1 autosomal homolog 1,1.48264014629765e-6,-0.762045760283097,0.713,0.917,0.025999577605475593
AKAP10,A-kinase anchoring protein 10,1.4892721722077619e-6,-0.6873680678798597,0.75,0.944,0.02611587681183531
LMTK2,lemur tyrosine kinase 2,1.5047769460539287e-6,-0.5889150923466563,0.118,0.403,0.026387768526001693
NUP160,nucleoporin 160,1.5120397426252253e-6,-0.7322347372067992,0.375,0.667,0.02651512892667595
HERC1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1,1.5142917610208357e-6,-0.8547797117186935,0.919,0.958,0.026554620321261373
MDM4,MDM4 regulator of p53,1.5197427665965396e-6,-0.6558324944467531,0.713,0.917,0.02665020915503692
NR3C1,nuclear receptor subfamily 3 group C member 1,1.5200996332410674e-6,-1.0911630100929313,0.75,0.917,0.026656467168515358
FUBP1,far upstream element binding protein 1,1.538419667937928e-6,-0.8486427585969596,0.618,0.819,0.026977727296959506
NCOR1,nuclear receptor corepressor 1,1.5588897656815134e-6,-0.7403228024352373,0.831,0.931,0.02733669093099102
RAB21,"RAB21, member RAS oncogene family",1.5685019072789831e-6,-0.7452504749086226,0.662,0.917,0.02750524944604425
WDR26,WD repeat domain 26,1.5868212512976803e-6,-0.6513975231064113,0.75,0.931,0.02782649746275612
YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,1.5871363275488432e-6,-0.82375569348741,0.831,0.931,0.027832022639896516
TPCN1,two pore segment channel 1,1.5979907519714318e-6,-0.8627453669676477,0.662,0.806,0.028022365826571027
MARK2,microtubule affinity regulating kinase 2,1.6030661791916132e-6,-0.8978196051935217,0.765,0.889,0.02811136851830413
NAE1,NEDD8 activating enzyme E1 subunit 1,1.6455922726558554e-6,-0.48802985772085006,0.162,0.472,0.02885710609329308
TBC1D2B,TBC1 domain family member 2B,1.6460076404063403e-6,-0.8561372951438839,0.743,0.944,0.028864389982165582
ENSG00000289768,NA,1.6468894647263085e-6,-0.4727529971351313,0.051,0.292,0.028879853653440545
NAA15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",1.664457391892581e-6,-0.7834449442207438,0.588,0.833,0.029187924824228297
AFF3,ALF transcription elongation factor 3,1.66712500454805e-6,-0.6282889157531195,0.375,0.819,0.029234704079754606
NCBP1,nuclear cap binding protein subunit 1,1.6709275980724687e-6,-0.714209680098501,0.36,0.653,0.02930138635979881
MILR1,mast cell immunoglobulin like receptor 1,1.6710414139771617e-6,-0.7510766936692861,0.625,0.764,0.02930338223550351
FCHSD2,FCH and double SH3 domains 2,1.6860716509333178e-6,-1.1529824323696287,0.993,0.944,0.02956695247076666
LPXN,leupaxin,1.7467432477291675e-6,-0.8958970084230178,0.654,0.833,0.030630889592178683
WAPL,WAPL cohesin release factor,1.766318857121928e-6,-0.7175271121764233,0.721,0.917,0.03097416747849013
ZC3H15,zinc finger CCCH-type containing 15,1.7855345117183915e-6,-0.6716276117654425,0.654,0.875,0.031311133197493714
RSF1,remodeling and spacing factor 1,1.8087438645596402e-6,-0.8470298643536784,0.794,0.889,0.03171813240891785
EIF5B,eukaryotic translation initiation factor 5B,1.836955745105738e-6,-0.7838882247572643,0.669,0.889,0.03221285594617422
UNC50,unc-50 inner nuclear membrane RNA binding protein,1.8494513951361792e-6,-0.4979989482942425,0.338,0.681,0.03243197966510804
KDM2B,lysine demethylase 2B,1.8537878708524745e-6,-1.184580240503954,0.699,0.903,0.032508024103268994
MAPK1,mitogen-activated protein kinase 1,1.8574538994740796e-6,-0.688305127956863,0.816,0.931,0.03257231158117746
PANK2,pantothenate kinase 2,1.8601914460065237e-6,-0.6089887747218645,0.603,0.819,0.0326203171971704
TIAM1,TIAM Rac1 associated GEF 1,1.8655396186067175e-6,-1.2915480708268159,0.441,0.722,0.0327141027518874
SHISA5,shisa family member 5,1.8668042626784032e-6,-0.45501141474786416,0.206,0.528,0.03273627955032848
MED13L,mediator complex subunit 13L,1.8684295372520123e-6,-0.7853842419943469,0.985,0.986,0.03276478036525129
